specialist_score,specialist_cycle,cm_true_positive,cm_false_positive,cm_false_negative,cm_true_negative,gen
0.68,fit,0,16,0,34,2329
0.68,score,0,16,0,34,2330
0.76,score,0,12,0,38,2331
0.7,score,0,15,0,35,2332
0.62,fit,0,19,0,31,2333
0.62,score,0,19,0,31,2334
0.6,fit,0,20,0,30,2335
0.6,score,0,20,0,30,2336
0.82,score,0,9,0,41,2337
0.8,score,0,10,0,40,2338
0.72,score,0,14,0,36,2339
0.76,score,0,12,0,38,2340
0.82,score,0,9,0,41,2341
0.7,score,0,15,0,35,2342
0.66,fit,0,17,0,33,2343
0.66,score,0,17,0,33,2344
0.76,score,0,12,0,38,2345
0.7,score,0,15,0,35,2346
0.68,fit,0,16,0,34,2347
0.68,score,0,16,0,34,2348
0.68,fit,0,16,0,34,2349
0.68,score,0,16,0,34,2350
0.8,score,0,10,0,40,2351
0.84,score,0,8,0,42,2352
0.84,score,0,8,0,42,2353
0.82,score,0,9,0,41,2354
0.8,score,0,10,0,40,2355
0.72,score,0,14,0,36,2356
0.64,fit,0,18,0,32,2357
0.64,score,0,18,0,32,2358
0.68,fit,0,16,0,34,2359
0.68,score,0,16,0,34,2360
0.76,score,0,12,0,38,2361
0.66,fit,0,17,0,33,2362
0.66,score,0,17,0,33,2363
0.72,score,0,14,0,36,2364
0.62,fit,0,19,0,31,2365
0.62,score,0,19,0,31,2366
0.72,score,0,14,0,36,2367
0.64,fit,0,18,0,32,2368
0.64,score,0,18,0,32,2369
0.8,score,0,10,0,40,2370
0.82,score,0,9,0,41,2371
0.74,score,0,13,0,37,2372
0.8,score,0,10,0,40,2373
0.76,score,0,12,0,38,2374
0.74,score,0,13,0,37,2375
0.64,fit,0,18,0,32,2376
0.64,score,0,18,0,32,2377
0.72,score,0,14,0,36,2378
0.76,score,0,12,0,38,2379
0.7,score,0,15,0,35,2380
0.72,score,0,14,0,36,2381
0.64,fit,0,18,0,32,2382
0.64,score,0,18,0,32,2383
0.76,score,0,12,0,38,2384
0.76,score,0,12,0,38,2385
0.76,score,0,12,0,38,2386
0.7,score,0,15,0,35,2387
0.8,score,0,10,0,40,2388
0.7,score,0,15,0,35,2389
0.8,score,0,10,0,40,2390
0.7,score,0,15,0,35,2391
0.7,score,0,15,0,35,2392
0.7,score,0,15,0,35,2393
0.8,score,0,10,0,40,2394
0.78,score,0,11,0,39,2395
0.7,score,0,15,0,35,2396
0.68,fit,0,16,0,34,2397
0.68,score,0,16,0,34,2398
0.76,score,0,12,0,38,2399
0.66,fit,0,17,0,33,2400
0.66,score,0,17,0,33,2401
0.6,fit,0,20,0,30,2402
0.6,score,0,20,0,30,2403
0.72,score,0,14,0,36,2404
0.7,score,0,15,0,35,2405
0.78,score,0,11,0,39,2406
0.76,score,0,12,0,38,2407
0.76,score,0,12,0,38,2408
0.78,score,0,11,0,39,2409
0.78,score,0,11,0,39,2410
0.72,score,0,14,0,36,2411
0.72,score,0,14,0,36,2412
0.8,score,0,10,0,40,2413
0.66,fit,0,17,0,33,2414
0.66,score,0,17,0,33,2415
0.7,score,0,15,0,35,2416
0.82,score,0,9,0,41,2417
0.78,score,0,11,0,39,2418
0.86,score,0,7,0,43,2419
0.82,score,0,9,0,41,2420
0.82,score,0,9,0,41,2421
0.76,score,0,12,0,38,2422
0.74,score,0,13,0,37,2423
0.74,score,0,13,0,37,2424
0.74,score,0,13,0,37,2425
0.64,fit,0,18,0,32,2426
0.64,score,0,18,0,32,2427
0.74,score,0,13,0,37,2428
0.7,score,0,15,0,35,2429
0.78,score,0,11,0,39,2430
0.64,fit,0,18,0,32,2431
0.64,score,0,18,0,32,2432
0.72,score,0,14,0,36,2433
0.64,fit,0,18,0,32,2434
0.64,score,0,18,0,32,2435
0.78,score,0,11,0,39,2436
0.8,score,0,10,0,40,2437
0.82,score,0,9,0,41,2438
0.78,score,0,11,0,39,2439
0.84,score,0,8,0,42,2440
0.72,score,0,14,0,36,2441
0.74,score,0,13,0,37,2442
0.74,score,0,13,0,37,2443
0.62,fit,0,19,0,31,2444
0.62,score,0,19,0,31,2445
0.72,score,0,14,0,36,2446
0.8,score,0,10,0,40,2447
0.64,fit,0,18,0,32,2448
0.64,score,0,18,0,32,2449
0.7,score,0,15,0,35,2450
0.7,score,0,15,0,35,2451
0.74,score,1,13,0,36,2452
0.68,fit,0,16,0,34,2453
0.68,score,0,16,0,34,2454
0.84,score,0,8,0,42,2455
0.62,fit,0,19,0,31,2456
0.62,score,0,19,0,31,2457
0.7,score,0,15,0,35,2458
0.84,score,0,8,0,42,2459
0.74,score,0,13,0,37,2460
0.68,fit,0,16,0,34,2461
0.68,score,0,16,0,34,2462
0.74,score,0,13,0,37,2463
0.78,score,0,11,0,39,2464
0.72,score,0,14,0,36,2465
0.6,fit,0,20,0,30,2466
0.6,score,0,20,0,30,2467
0.86,score,0,7,0,43,2468
0.78,score,0,11,0,39,2469
0.68,fit,0,16,0,34,2470
0.68,score,0,16,0,34,2471
0.84,score,0,8,0,42,2472
0.8,score,0,10,0,40,2473
0.8,score,1,10,0,39,2474
0.78,score,0,11,0,39,2475
0.76,score,0,12,0,38,2476
0.78,score,0,11,0,39,2477
0.68,fit,0,16,0,34,2478
0.68,score,0,16,0,34,2479
0.72,score,0,14,0,36,2480
0.82,score,0,9,0,41,2481
0.8,score,0,10,0,40,2482
0.68,fit,0,16,0,34,2483
0.68,score,0,16,0,34,2484
0.74,score,1,13,0,36,2485
0.74,score,0,13,0,37,2486
0.7,score,0,15,0,35,2487
0.78,score,0,11,0,39,2488
0.72,score,0,14,0,36,2489
0.54,fit,0,23,0,27,2490
0.54,score,0,23,0,27,2491
0.76,score,0,12,0,38,2492
0.74,score,0,13,0,37,2493
0.72,score,0,14,0,36,2494
0.7,score,0,15,0,35,2495
0.72,score,0,14,0,36,2496
0.72,score,0,14,0,36,2497
0.72,score,0,14,0,36,2498
0.86,score,0,7,0,43,2499
0.76,score,0,12,0,38,2500
0.7,score,0,15,0,35,2501
0.74,score,0,13,0,37,2502
0.7,score,0,15,0,35,2503
0.64,fit,0,18,0,32,2504
0.64,score,0,18,0,32,2505
0.8,score,0,10,0,40,2506
0.82,score,0,9,0,41,2507
0.76,score,0,12,0,38,2508
0.7,score,0,15,0,35,2509
0.74,score,0,13,0,37,2510
0.78,score,0,11,0,39,2511
0.84,score,0,8,0,42,2512
0.76,score,0,12,0,38,2513
0.8,score,0,10,0,40,2514
0.78,score,0,11,0,39,2515
0.72,score,0,14,0,36,2516
0.78,score,0,11,0,39,2517
0.76,score,0,12,0,38,2518
0.76,score,0,12,0,38,2519
0.68,fit,0,16,0,34,2520
0.68,score,0,16,0,34,2521
0.68,fit,0,16,0,34,2522
0.68,score,0,16,0,34,2523
0.8,score,0,10,0,40,2524
0.74,score,0,13,0,37,2525
0.84,score,0,8,0,42,2526
0.6,fit,0,20,0,30,2527
0.6,score,0,20,0,30,2528
0.82,score,0,9,0,41,2529
0.84,score,0,8,0,42,2530
0.74,score,0,13,0,37,2531
0.72,score,0,14,0,36,2532
0.82,score,0,9,0,41,2533
0.7,score,0,15,0,35,2534
0.72,score,0,14,0,36,2535
0.74,score,1,13,0,36,2536
0.7,score,0,15,0,35,2537
0.8,score,0,10,0,40,2538
0.64,fit,0,18,0,32,2539
0.64,score,0,18,0,32,2540
0.68,fit,0,16,0,34,2541
0.68,score,0,16,0,34,2542
0.72,score,0,14,0,36,2543
0.74,score,0,13,0,37,2544
0.82,score,0,9,0,41,2545
0.82,score,0,9,0,41,2546
0.8,score,0,10,0,40,2547
0.76,score,0,12,0,38,2548
0.68,fit,0,16,0,34,2549
0.68,score,0,16,0,34,2550
0.86,score,0,7,0,43,2551
0.76,score,0,12,0,38,2552
0.88,score,0,6,0,44,2553
0.74,score,0,13,0,37,2554
0.66,fit,0,17,0,33,2555
0.66,score,0,17,0,33,2556
0.74,score,0,13,0,37,2557
0.76,score,0,12,0,38,2558
0.74,score,0,13,0,37,2559
0.76,score,0,12,0,38,2560
0.74,score,0,13,0,37,2561
0.8,score,0,10,0,40,2562
0.8,score,0,10,0,40,2563
0.76,score,0,12,0,38,2564
0.66,fit,0,17,0,33,2565
0.66,score,0,17,0,33,2566
0.72,score,0,14,0,36,2567
0.78,score,0,11,0,39,2568
0.58,fit,0,21,0,29,2569
0.58,score,0,21,0,29,2570
0.74,score,0,13,0,37,2571
0.74,score,0,13,0,37,2572
0.8,score,0,10,0,40,2573
0.72,score,0,14,0,36,2574
0.84,score,0,8,0,42,2575
0.68,fit,0,16,0,34,2576
0.68,score,0,16,0,34,2577
0.78,score,0,11,0,39,2578
0.74,score,0,13,0,37,2579
0.66,fit,0,17,0,33,2580
0.66,score,0,17,0,33,2581
0.72,score,0,14,0,36,2582
0.66,fit,0,17,0,33,2583
0.66,score,0,17,0,33,2584
0.76,score,0,12,0,38,2585
0.74,score,0,13,0,37,2586
0.74,score,0,13,0,37,2587
0.82,score,0,9,0,41,2588
0.58,fit,0,21,0,29,2589
0.58,score,0,21,0,29,2590
0.7,score,0,15,0,35,2591
0.76,score,0,12,0,38,2592
0.68,fit,0,16,0,34,2593
0.68,score,0,16,0,34,2594
0.76,score,0,12,0,38,2595
0.78,score,0,11,0,39,2596
0.76,score,0,12,0,38,2597
0.76,score,0,12,0,38,2598
0.64,fit,0,18,0,32,2599
0.64,score,0,18,0,32,2600
0.78,score,0,11,0,39,2601
0.7,score,0,15,0,35,2602
0.72,score,0,14,0,36,2603
0.74,score,0,13,0,37,2604
0.8,score,0,10,0,40,2605
0.72,score,0,14,0,36,2606
0.78,score,0,11,0,39,2607
0.68,fit,0,16,0,34,2608
0.68,score,0,16,0,34,2609
0.76,score,0,12,0,38,2610
0.8,score,0,10,0,40,2611
0.68,fit,0,16,0,34,2612
0.68,score,0,16,0,34,2613
0.7,score,0,15,0,35,2614
0.78,score,0,11,0,39,2615
0.9,score,0,5,0,45,2616
0.68,fit,0,16,0,34,2617
0.68,score,0,16,0,34,2618
0.7,score,0,15,0,35,2619
0.64,fit,0,18,0,32,2620
0.64,score,0,18,0,32,2621
0.7,score,0,15,0,35,2622
0.74,score,0,13,0,37,2623
0.74,score,0,13,0,37,2624
0.7,score,0,15,0,35,2625
0.74,score,0,13,0,37,2626
0.72,score,0,14,0,36,2627
0.64,fit,0,18,0,32,2628
0.64,score,0,18,0,32,2629
0.78,score,0,11,0,39,2630
0.72,score,0,14,0,36,2631
0.72,score,0,14,0,36,2632
0.76,score,0,12,0,38,2633
0.66,fit,0,17,0,33,2634
0.66,score,0,17,0,33,2635
0.84,score,0,8,0,42,2636
0.72,score,0,14,0,36,2637
0.78,score,1,11,0,38,2638
0.52,fit,0,24,0,26,2639
0.52,score,0,24,0,26,2640
0.86,score,0,7,0,43,2641
0.74,score,0,13,0,37,2642
0.72,score,0,14,0,36,2643
0.74,score,1,13,0,36,2644
0.82,score,0,9,0,41,2645
0.78,score,0,11,0,39,2646
0.78,score,0,11,0,39,2647
0.62,fit,0,19,0,31,2648
0.62,score,0,19,0,31,2649
0.7,score,0,15,0,35,2650
0.78,score,0,11,0,39,2651
0.8,score,0,10,0,40,2652
0.76,score,0,12,0,38,2653
0.64,fit,0,18,0,32,2654
0.64,score,0,18,0,32,2655
0.8,score,0,10,0,40,2656
0.78,score,0,11,0,39,2657
0.78,score,0,11,0,39,2658
0.68,fit,0,16,0,34,2659
0.68,score,0,16,0,34,2660
0.82,score,0,9,0,41,2661
0.68,fit,0,16,0,34,2662
0.68,score,0,16,0,34,2663
0.7,score,0,15,0,35,2664
0.74,score,0,13,0,37,2665
0.8,score,0,10,0,40,2666
0.82,score,0,9,0,41,2667
0.66,fit,0,17,0,33,2668
0.66,score,0,17,0,33,2669
0.7,score,0,15,0,35,2670
0.74,score,0,13,0,37,2671
0.72,score,0,14,0,36,2672
0.7,score,0,15,0,35,2673
0.68,fit,0,16,0,34,2674
0.68,score,0,16,0,34,2675
0.72,score,0,14,0,36,2676
0.66,fit,0,17,0,33,2677
0.66,score,0,17,0,33,2678
0.76,score,0,12,0,38,2679
0.74,score,1,13,0,36,2680
0.72,score,0,14,0,36,2681
0.8,score,0,10,0,40,2682
0.84,score,0,8,0,42,2683
0.72,score,0,14,0,36,2684
0.76,score,0,12,0,38,2685
0.76,score,0,12,0,38,2686
0.7,score,0,15,0,35,2687
0.72,score,0,14,0,36,2688
0.82,score,0,9,0,41,2689
0.74,score,0,13,0,37,2690
0.78,score,0,11,0,39,2691
0.82,score,0,9,0,41,2692
0.78,score,0,11,0,39,2693
0.74,score,0,13,0,37,2694
0.8,score,0,10,0,40,2695
0.82,score,0,9,0,41,2696
0.72,score,0,14,0,36,2697
0.82,score,0,9,0,41,2698
0.78,score,1,11,0,38,2699
0.8,score,0,10,0,40,2700
0.7,score,0,15,0,35,2701
0.64,fit,0,18,0,32,2702
0.64,score,0,18,0,32,2703
0.76,score,0,12,0,38,2704
0.66,fit,0,17,0,33,2705
0.66,score,0,17,0,33,2706
0.8,score,0,10,0,40,2707
0.8,score,0,10,0,40,2708
0.7,score,0,15,0,35,2709
0.84,score,0,8,0,42,2710
0.72,score,0,14,0,36,2711
0.68,fit,0,16,0,34,2712
0.68,score,0,16,0,34,2713
0.74,score,0,13,0,37,2714
0.72,score,0,14,0,36,2715
0.64,fit,0,18,0,32,2716
0.64,score,0,18,0,32,2717
0.64,fit,1,18,0,31,2718
0.64,score,1,18,0,31,2719
0.7,score,0,15,0,35,2720
0.68,fit,0,16,0,34,2721
0.68,score,0,16,0,34,2722
0.72,score,0,14,0,36,2723
0.64,fit,0,18,0,32,2724
0.64,score,0,18,0,32,2725
0.8,score,1,10,0,39,2726
0.76,score,0,12,0,38,2727
0.72,score,0,14,0,36,2728
0.66,fit,0,17,0,33,2729
0.66,score,0,17,0,33,2730
0.88,score,1,6,0,43,2731
0.76,score,0,12,0,38,2732
0.84,score,0,8,0,42,2733
0.72,score,0,14,0,36,2734
0.72,score,0,14,0,36,2735
0.7,score,0,15,0,35,2736
0.66,fit,0,17,0,33,2737
0.66,score,0,17,0,33,2738
0.72,score,0,14,0,36,2739
0.84,score,0,8,0,42,2740
0.72,score,0,14,0,36,2741
0.8,score,0,10,0,40,2742
0.82,score,0,9,0,41,2743
0.76,score,0,12,0,38,2744
0.64,fit,0,18,0,32,2745
0.64,score,0,18,0,32,2746
0.84,score,0,8,0,42,2747
0.9,score,0,5,0,45,2748
0.72,score,0,14,0,36,2749
0.6,fit,0,20,0,30,2750
0.6,score,0,20,0,30,2751
0.76,score,0,12,0,38,2752
0.7,score,0,15,0,35,2753
0.66,fit,0,17,0,33,2754
0.66,score,0,17,0,33,2755
0.7,score,0,15,0,35,2756
0.72,score,0,14,0,36,2757
0.74,score,0,13,0,37,2758
0.76,score,0,12,0,38,2759
0.68,fit,0,16,0,34,2760
0.68,score,0,16,0,34,2761
0.62,fit,0,19,0,31,2762
0.62,score,0,19,0,31,2763
0.7,score,1,15,0,34,2764
0.8,score,0,10,0,40,2765
0.84,score,0,8,0,42,2766
0.76,score,0,12,0,38,2767
0.78,score,1,11,0,38,2768
0.78,score,1,11,0,38,2769
0.72,score,0,14,0,36,2770
0.74,score,0,13,0,37,2771
0.8,score,0,10,0,40,2772
0.74,score,0,13,0,37,2773
0.66,fit,0,17,0,33,2774
0.66,score,0,17,0,33,2775
0.68,fit,1,16,0,33,2776
0.68,score,1,16,0,33,2777
0.74,score,0,13,0,37,2778
0.78,score,0,11,0,39,2779
0.84,score,0,8,0,42,2780
0.92,score,0,4,0,46,2781
0.72,score,0,14,0,36,2782
0.76,score,0,12,0,38,2783
0.78,score,0,11,0,39,2784
0.74,score,0,13,0,37,2785
0.82,score,0,9,0,41,2786
0.78,score,0,11,0,39,2787
0.76,score,0,12,0,38,2788
0.78,score,0,11,0,39,2789
0.74,score,0,13,0,37,2790
0.8,score,0,10,0,40,2791
0.84,score,0,8,0,42,2792
0.8,score,1,10,0,39,2793
0.76,score,1,12,0,37,2794
0.74,score,0,13,0,37,2795
0.76,score,0,12,0,38,2796
0.7,score,1,15,0,34,2797
0.86,score,0,7,0,43,2798
0.72,score,0,14,0,36,2799
0.84,score,0,8,0,42,2800
0.72,score,0,14,0,36,2801
0.7,score,0,15,0,35,2802
0.7,score,0,15,0,35,2803
0.7,score,0,15,0,35,2804
0.78,score,0,11,0,39,2805
0.82,score,0,9,0,41,2806
0.66,fit,0,17,0,33,2807
0.66,score,0,17,0,33,2808
0.82,score,0,9,0,41,2809
0.68,fit,0,16,0,34,2810
0.68,score,0,16,0,34,2811
0.82,score,0,9,0,41,2812
0.78,score,0,11,0,39,2813
0.82,score,1,9,0,40,2814
0.74,score,0,13,0,37,2815
0.68,fit,0,16,0,34,2816
0.68,score,0,16,0,34,2817
0.74,score,0,13,0,37,2818
0.74,score,1,13,0,36,2819
0.7,score,0,15,0,35,2820
0.64,fit,0,18,0,32,2821
0.64,score,0,18,0,32,2822
0.78,score,0,11,0,39,2823
0.66,fit,1,17,0,32,2824
0.66,score,1,17,0,32,2825
0.76,score,1,12,0,37,2826
0.66,fit,0,17,0,33,2827
0.66,score,0,17,0,33,2828
0.86,score,0,7,0,43,2829
0.74,score,0,13,0,37,2830
0.78,score,1,11,0,38,2831
0.82,score,0,9,0,41,2832
0.74,score,0,13,0,37,2833
0.7,score,0,15,0,35,2834
0.76,score,0,12,0,38,2835
0.78,score,0,11,0,39,2836
0.8,score,0,10,0,40,2837
0.74,score,0,13,0,37,2838
0.76,score,0,12,0,38,2839
0.8,score,0,10,0,40,2840
0.72,score,0,14,0,36,2841
0.62,fit,0,19,0,31,2842
0.62,score,0,19,0,31,2843
0.74,score,0,13,0,37,2844
0.8,score,1,10,0,39,2845
0.8,score,0,10,0,40,2846
0.68,fit,0,16,0,34,2847
0.68,score,0,16,0,34,2848
0.82,score,0,9,0,41,2849
0.8,score,0,10,0,40,2850
0.74,score,1,13,0,36,2851
0.7,score,0,15,0,35,2852
0.76,score,0,12,0,38,2853
0.76,score,0,12,0,38,2854
0.64,fit,0,18,0,32,2855
0.64,score,0,18,0,32,2856
0.72,score,0,14,0,36,2857
0.78,score,0,11,0,39,2858
0.72,score,0,14,0,36,2859
0.74,score,0,13,0,37,2860
0.8,score,0,10,0,40,2861
0.74,score,0,13,0,37,2862
0.74,score,1,13,0,36,2863
0.62,fit,0,19,0,31,2864
0.62,score,0,19,0,31,2865
0.8,score,0,10,0,40,2866
0.72,score,0,14,0,36,2867
0.66,fit,0,17,0,33,2868
0.66,score,0,17,0,33,2869
0.84,score,0,8,0,42,2870
0.82,score,0,9,0,41,2871
0.72,score,0,14,0,36,2872
0.74,score,0,13,0,37,2873
0.66,fit,0,17,0,33,2874
0.66,score,0,17,0,33,2875
0.84,score,1,8,0,41,2876
0.8,score,1,10,0,39,2877
0.74,score,0,13,0,37,2878
0.82,score,0,9,0,41,2879
0.74,score,0,13,0,37,2880
0.86,score,0,7,0,43,2881
0.72,score,0,14,0,36,2882
0.86,score,0,7,0,43,2883
0.74,score,0,13,0,37,2884
0.8,score,0,10,0,40,2885
0.64,fit,0,18,0,32,2886
0.64,score,0,18,0,32,2887
0.7,score,0,15,0,35,2888
0.82,score,0,9,0,41,2889
0.66,fit,0,17,0,33,2890
0.66,score,0,17,0,33,2891
0.84,score,0,8,0,42,2892
0.72,score,0,14,0,36,2893
0.72,score,0,14,0,36,2894
0.68,fit,0,16,0,34,2895
0.68,score,0,16,0,34,2896
0.84,score,0,8,0,42,2897
0.72,score,0,14,0,36,2898
0.7,score,0,15,0,35,2899
0.8,score,0,10,0,40,2900
0.68,fit,0,16,0,34,2901
0.68,score,0,16,0,34,2902
0.78,score,0,11,0,39,2903
0.76,score,0,12,0,38,2904
0.74,score,0,13,0,37,2905
0.82,score,0,9,0,41,2906
0.72,score,0,14,0,36,2907
0.7,score,0,15,0,35,2908
0.74,score,0,13,0,37,2909
0.6,fit,0,20,0,30,2910
0.6,score,0,20,0,30,2911
0.84,score,0,8,0,42,2912
0.68,fit,0,16,0,34,2913
0.68,score,0,16,0,34,2914
0.74,score,0,13,0,37,2915
0.76,score,0,12,0,38,2916
0.8,score,0,10,0,40,2917
0.7,score,0,15,0,35,2918
0.78,score,0,11,0,39,2919
0.84,score,0,8,0,42,2920
0.76,score,0,12,0,38,2921
0.72,score,0,14,0,36,2922
0.92,score,0,4,0,46,2923
0.76,score,0,12,0,38,2924
0.82,score,0,9,0,41,2925
0.74,score,0,13,0,37,2926
0.78,score,0,11,0,39,2927
0.74,score,0,13,0,37,2928
0.8,score,0,10,0,40,2929
0.74,score,1,13,0,36,2930
0.86,score,0,7,0,43,2931
0.72,score,0,14,0,36,2932
0.78,score,0,11,0,39,2933
0.86,score,0,7,0,43,2934
0.7,score,0,15,0,35,2935
0.72,score,0,14,0,36,2936
0.86,score,0,7,0,43,2937
0.86,score,0,7,0,43,2938
0.7,score,0,15,0,35,2939
0.84,score,0,8,0,42,2940
0.74,score,0,13,0,37,2941
0.8,score,0,10,0,40,2942
0.66,fit,0,17,0,33,2943
0.66,score,0,17,0,33,2944
0.84,score,0,8,0,42,2945
0.76,score,0,12,0,38,2946
0.74,score,0,13,0,37,2947
0.8,score,0,10,0,40,2948
0.8,score,0,10,0,40,2949
0.64,fit,0,18,0,32,2950
0.64,score,0,18,0,32,2951
0.68,fit,0,16,0,34,2952
0.68,score,0,16,0,34,2953
0.76,score,0,12,0,38,2954
0.8,score,0,10,0,40,2955
0.76,score,0,12,0,38,2956
0.6,fit,0,20,0,30,2957
0.6,score,0,20,0,30,2958
0.68,fit,0,16,0,34,2959
0.68,score,0,16,0,34,2960
0.72,score,1,14,0,35,2961
0.74,score,0,13,0,37,2962
0.8,score,0,10,0,40,2963
0.86,score,0,7,0,43,2964
0.84,score,0,8,0,42,2965
0.76,score,0,12,0,38,2966
0.76,score,0,12,0,38,2967
0.76,score,0,12,0,38,2968
0.74,score,0,13,0,37,2969
0.86,score,1,7,0,42,2970
0.68,fit,0,16,0,34,2971
0.68,score,0,16,0,34,2972
0.88,score,0,6,0,44,2973
0.84,score,0,8,0,42,2974
0.68,fit,0,16,0,34,2975
0.68,score,0,16,0,34,2976
0.74,score,1,13,0,36,2977
0.74,score,0,13,0,37,2978
0.84,score,0,8,0,42,2979
0.7,score,1,15,0,34,2980
0.7,score,0,15,0,35,2981
0.8,score,1,10,0,39,2982
0.8,score,1,10,0,39,2983
0.82,score,0,9,0,41,2984
0.88,score,1,6,0,43,2985
0.84,score,0,8,0,42,2986
0.74,score,0,13,0,37,2987
0.78,score,0,11,0,39,2988
0.76,score,0,12,0,38,2989
0.68,fit,0,16,0,34,2990
0.68,score,0,16,0,34,2991
0.76,score,0,12,0,38,2992
0.7,score,0,15,0,35,2993
0.66,fit,0,17,0,33,2994
0.66,score,0,17,0,33,2995
0.84,score,0,8,0,42,2996
0.64,fit,1,18,0,31,2997
0.64,score,1,18,0,31,2998
0.88,score,0,6,0,44,2999
0.78,score,0,11,0,39,3000
0.74,score,0,13,0,37,3001
0.72,score,2,14,0,34,3002
0.82,score,0,9,0,41,3003
0.68,fit,0,16,0,34,3004
0.68,score,0,16,0,34,3005
0.72,score,0,14,0,36,3006
0.84,score,0,8,0,42,3007
0.74,score,0,13,0,37,3008
0.84,score,0,8,0,42,3009
0.78,score,0,11,0,39,3010
0.72,score,0,14,0,36,3011
0.78,score,0,11,0,39,3012
0.8,score,0,10,0,40,3013
0.68,fit,0,16,0,34,3014
0.68,score,0,16,0,34,3015
0.72,score,0,14,0,36,3016
0.9,score,0,5,0,45,3017
0.84,score,0,8,0,42,3018
0.84,score,0,8,0,42,3019
0.78,score,0,11,0,39,3020
0.78,score,0,11,0,39,3021
0.74,score,0,13,0,37,3022
0.8,score,0,10,0,40,3023
0.74,score,0,13,0,37,3024
0.72,score,0,14,0,36,3025
0.76,score,0,12,0,38,3026
0.72,score,0,14,0,36,3027
0.66,fit,0,17,0,33,3028
0.66,score,0,17,0,33,3029
0.74,score,0,13,0,37,3030
0.62,fit,0,19,0,31,3031
0.62,score,0,19,0,31,3032
0.62,fit,0,19,0,31,3033
0.62,score,0,19,0,31,3034
0.86,score,0,7,0,43,3035
0.74,score,1,13,0,36,3036
0.74,score,0,13,0,37,3037
0.86,score,0,7,0,43,3038
0.76,score,0,12,0,38,3039
0.76,score,1,12,0,37,3040
0.68,fit,0,16,0,34,3041
0.68,score,0,16,0,34,3042
0.74,score,0,13,0,37,3043
0.72,score,0,14,0,36,3044
0.76,score,0,12,0,38,3045
0.78,score,0,11,0,39,3046
0.76,score,0,12,0,38,3047
0.78,score,0,11,0,39,3048
0.78,score,0,11,0,39,3049
0.74,score,0,13,0,37,3050
0.72,score,0,14,0,36,3051
0.8,score,0,10,0,40,3052
0.72,score,0,14,0,36,3053
0.84,score,0,8,0,42,3054
0.72,score,0,14,0,36,3055
0.78,score,0,11,0,39,3056
0.8,score,0,10,0,40,3057
0.76,score,0,12,0,38,3058
0.84,score,0,8,0,42,3059
0.7,score,0,15,0,35,3060
0.8,score,0,10,0,40,3061
0.74,score,0,13,0,37,3062
0.76,score,0,12,0,38,3063
0.78,score,0,11,0,39,3064
0.78,score,0,11,0,39,3065
0.72,score,0,14,0,36,3066
0.7,score,0,15,0,35,3067
0.82,score,0,9,0,41,3068
0.72,score,0,14,0,36,3069
0.72,score,0,14,0,36,3070
0.82,score,0,9,0,41,3071
0.76,score,0,12,0,38,3072
0.8,score,0,10,0,40,3073
0.7,score,0,15,0,35,3074
0.76,score,0,12,0,38,3075
0.84,score,0,8,0,42,3076
0.78,score,0,11,0,39,3077
0.8,score,1,10,0,39,3078
0.82,score,0,9,0,41,3079
0.8,score,0,10,0,40,3080
0.7,score,1,15,0,34,3081
0.68,fit,0,16,0,34,3082
0.68,score,0,16,0,34,3083
0.7,score,0,15,0,35,3084
0.76,score,0,12,0,38,3085
0.76,score,0,12,0,38,3086
0.8,score,0,10,0,40,3087
0.84,score,0,8,0,42,3088
0.62,fit,0,19,0,31,3089
0.62,score,0,19,0,31,3090
0.76,score,0,12,0,38,3091
0.8,score,0,10,0,40,3092
0.74,score,0,13,0,37,3093
0.76,score,0,12,0,38,3094
0.8,score,0,10,0,40,3095
0.8,score,0,10,0,40,3096
0.74,score,0,13,0,37,3097
0.68,fit,0,16,0,34,3098
0.68,score,0,16,0,34,3099
0.64,fit,0,18,0,32,3100
0.64,score,0,18,0,32,3101
0.8,score,0,10,0,40,3102
0.86,score,2,7,0,41,3103
0.78,score,0,11,0,39,3104
0.7,score,0,15,0,35,3105
0.7,score,0,15,0,35,3106
0.78,score,0,11,0,39,3107
0.76,score,0,12,0,38,3108
0.78,score,0,11,0,39,3109
0.72,score,0,14,0,36,3110
0.78,score,0,11,0,39,3111
0.72,score,0,14,0,36,3112
0.74,score,0,13,0,37,3113
0.74,score,0,13,0,37,3114
0.76,score,0,12,0,38,3115
0.82,score,1,9,0,40,3116
0.76,score,0,12,0,38,3117
0.72,score,0,14,0,36,3118
0.86,score,0,7,0,43,3119
0.78,score,0,11,0,39,3120
0.76,score,1,12,0,37,3121
0.8,score,0,10,0,40,3122
0.78,score,0,11,0,39,3123
0.66,fit,1,17,0,32,3124
0.66,score,1,17,0,32,3125
0.76,score,0,12,0,38,3126
0.72,score,0,14,0,36,3127
0.72,score,0,14,0,36,3128
0.72,score,0,14,0,36,3129
0.78,score,0,11,0,39,3130
0.8,score,0,10,0,40,3131
0.86,score,0,7,0,43,3132
0.72,score,0,14,0,36,3133
0.88,score,0,6,0,44,3134
0.72,score,0,14,0,36,3135
0.66,fit,0,17,0,33,3136
0.66,score,0,17,0,33,3137
0.74,score,0,13,0,37,3138
0.72,score,0,14,0,36,3139
0.82,score,0,9,0,41,3140
0.76,score,0,12,0,38,3141
