specialist_score,specialist_cycle,cm_true_positive,cm_false_positive,cm_false_negative,cm_true_negative,gen
0.56,score,0,22,0,28,1515
0.78,score,0,11,0,39,1516
0.74,score,0,13,0,37,1517
0.86,score,0,7,0,43,1518
0.78,score,0,11,0,39,1519
0.72,score,0,14,0,36,1520
0.7,score,0,15,0,35,1521
0.66,fit,0,17,0,33,1522
0.66,score,0,17,0,33,1523
0.64,fit,0,18,0,32,1524
0.64,score,0,18,0,32,1525
0.8,score,0,10,0,40,1526
0.62,fit,0,19,0,31,1527
0.62,score,0,19,0,31,1528
0.78,score,0,11,0,39,1529
0.64,fit,0,18,0,32,1530
0.64,score,0,18,0,32,1531
0.72,score,0,14,0,36,1532
0.64,fit,0,18,0,32,1533
0.64,score,0,18,0,32,1534
0.7,score,0,15,0,35,1535
0.64,fit,0,18,0,32,1536
0.64,score,0,18,0,32,1537
0.66,fit,0,17,0,33,1538
0.66,score,0,17,0,33,1539
0.74,score,0,13,0,37,1540
0.62,fit,0,19,0,31,1541
0.62,score,0,19,0,31,1542
0.84,score,0,8,0,42,1543
0.68,fit,0,16,0,34,1544
0.68,score,0,16,0,34,1545
0.78,score,0,11,0,39,1546
0.64,fit,0,18,0,32,1547
0.64,score,0,18,0,32,1548
0.66,fit,0,17,0,33,1549
0.66,score,0,17,0,33,1550
0.58,fit,0,21,0,29,1551
0.58,score,0,21,0,29,1552
0.76,score,0,12,0,38,1553
0.76,score,0,12,0,38,1554
0.68,fit,0,16,0,34,1555
0.68,score,0,16,0,34,1556
0.72,score,0,14,0,36,1557
0.74,score,0,13,0,37,1558
0.76,score,0,12,0,38,1559
0.74,score,0,13,0,37,1560
0.7,score,0,15,0,35,1561
0.8,score,0,10,0,40,1562
0.74,score,0,13,0,37,1563
0.78,score,0,11,0,39,1564
0.76,score,0,12,0,38,1565
0.76,score,0,12,0,38,1566
0.74,score,0,13,0,37,1567
0.72,score,0,14,0,36,1568
0.84,score,0,8,0,42,1569
0.76,score,0,12,0,38,1570
0.7,score,0,15,0,35,1571
0.82,score,0,9,0,41,1572
0.82,score,0,9,0,41,1573
0.8,score,0,10,0,40,1574
0.76,score,0,12,0,38,1575
0.72,score,0,14,0,36,1576
0.72,score,0,14,0,36,1577
0.62,fit,0,19,0,31,1578
0.62,score,0,19,0,31,1579
0.66,fit,0,17,0,33,1580
0.66,score,0,17,0,33,1581
0.66,fit,0,17,0,33,1582
0.66,score,0,17,0,33,1583
0.82,score,0,9,0,41,1584
0.68,fit,0,16,0,34,1585
0.68,score,0,16,0,34,1586
0.8,score,0,10,0,40,1587
0.6,fit,0,20,0,30,1588
0.6,score,0,20,0,30,1589
0.64,fit,0,18,0,32,1590
0.64,score,0,18,0,32,1591
0.72,score,0,14,0,36,1592
0.7,score,0,15,0,35,1593
0.7,score,0,15,0,35,1594
0.68,fit,0,16,0,34,1595
0.68,score,0,16,0,34,1596
0.66,fit,0,17,0,33,1597
0.66,score,0,17,0,33,1598
0.72,score,0,14,0,36,1599
0.7,score,0,15,0,35,1600
0.64,fit,0,18,0,32,1601
0.64,score,0,18,0,32,1602
0.66,fit,0,17,0,33,1603
0.66,score,0,17,0,33,1604
0.72,score,0,14,0,36,1605
0.76,score,0,12,0,38,1606
0.76,score,0,12,0,38,1607
0.72,score,0,14,0,36,1608
0.62,fit,0,19,0,31,1609
0.62,score,0,19,0,31,1610
0.74,score,0,13,0,37,1611
0.78,score,0,11,0,39,1612
0.74,score,0,13,0,37,1613
0.82,score,0,9,0,41,1614
0.68,fit,0,16,0,34,1615
0.68,score,0,16,0,34,1616
0.7,score,0,15,0,35,1617
0.76,score,0,12,0,38,1618
0.66,fit,0,17,0,33,1619
0.66,score,0,17,0,33,1620
0.86,score,0,7,0,43,1621
0.72,score,0,14,0,36,1622
0.64,fit,0,18,0,32,1623
0.64,score,0,18,0,32,1624
0.62,fit,0,19,0,31,1625
0.62,score,0,19,0,31,1626
0.84,score,0,8,0,42,1627
0.76,score,0,12,0,38,1628
0.86,score,0,7,0,43,1629
0.7,score,0,15,0,35,1630
0.7,score,0,15,0,35,1631
0.82,score,0,9,0,41,1632
0.64,fit,0,18,0,32,1633
0.64,score,0,18,0,32,1634
0.7,score,0,15,0,35,1635
0.78,score,0,11,0,39,1636
0.82,score,0,9,0,41,1637
0.74,score,0,13,0,37,1638
0.78,score,0,11,0,39,1639
0.66,fit,0,17,0,33,1640
0.66,score,0,17,0,33,1641
0.64,fit,0,18,0,32,1642
0.64,score,0,18,0,32,1643
0.64,fit,0,18,0,32,1644
0.64,score,0,18,0,32,1645
0.78,score,0,11,0,39,1646
0.8,score,0,10,0,40,1647
0.8,score,0,10,0,40,1648
0.7,score,0,15,0,35,1649
0.78,score,0,11,0,39,1650
0.58,fit,0,21,0,29,1651
0.58,score,0,21,0,29,1652
0.68,fit,0,16,0,34,1653
0.68,score,0,16,0,34,1654
0.74,score,0,13,0,37,1655
0.6,fit,0,20,0,30,1656
0.6,score,0,20,0,30,1657
0.74,score,0,13,0,37,1658
0.76,score,0,12,0,38,1659
0.78,score,0,11,0,39,1660
0.72,score,0,14,0,36,1661
0.62,fit,0,19,0,31,1662
0.62,score,0,19,0,31,1663
0.72,score,0,14,0,36,1664
0.72,score,0,14,0,36,1665
0.8,score,0,10,0,40,1666
0.76,score,0,12,0,38,1667
0.78,score,0,11,0,39,1668
0.76,score,0,12,0,38,1669
0.76,score,0,12,0,38,1670
0.72,score,0,14,0,36,1671
0.74,score,0,13,0,37,1672
0.72,score,0,14,0,36,1673
0.64,fit,0,18,0,32,1674
0.64,score,0,18,0,32,1675
0.64,fit,0,18,0,32,1676
0.64,score,0,18,0,32,1677
0.64,fit,0,18,0,32,1678
0.64,score,0,18,0,32,1679
0.62,fit,0,19,0,31,1680
0.62,score,0,19,0,31,1681
0.82,score,0,9,0,41,1682
0.76,score,0,12,0,38,1683
0.66,fit,0,17,0,33,1684
0.66,score,0,17,0,33,1685
0.68,fit,0,16,0,34,1686
0.68,score,0,16,0,34,1687
0.76,score,0,12,0,38,1688
0.68,fit,0,16,0,34,1689
0.68,score,0,16,0,34,1690
0.68,fit,0,16,0,34,1691
0.68,score,0,16,0,34,1692
0.7,score,0,15,0,35,1693
0.74,score,0,13,0,37,1694
0.76,score,0,12,0,38,1695
0.7,score,0,15,0,35,1696
0.66,fit,0,17,0,33,1697
0.66,score,0,17,0,33,1698
0.74,score,0,13,0,37,1699
0.66,fit,0,17,0,33,1700
0.66,score,0,17,0,33,1701
0.68,fit,0,16,0,34,1702
0.68,score,0,16,0,34,1703
0.66,fit,0,17,0,33,1704
0.66,score,0,17,0,33,1705
0.76,score,0,12,0,38,1706
0.7,score,0,15,0,35,1707
0.74,score,0,13,0,37,1708
0.68,fit,0,16,0,34,1709
0.68,score,0,16,0,34,1710
0.78,score,0,11,0,39,1711
0.62,fit,0,19,0,31,1712
0.62,score,0,19,0,31,1713
0.82,score,0,9,0,41,1714
0.7,score,0,15,0,35,1715
0.62,fit,0,19,0,31,1716
0.62,score,0,19,0,31,1717
0.74,score,0,13,0,37,1718
0.72,score,0,14,0,36,1719
0.86,score,0,7,0,43,1720
0.76,score,0,12,0,38,1721
0.74,score,0,13,0,37,1722
0.78,score,0,11,0,39,1723
0.78,score,0,11,0,39,1724
0.66,fit,0,17,0,33,1725
0.66,score,0,17,0,33,1726
0.7,score,0,15,0,35,1727
0.74,score,0,13,0,37,1728
0.8,score,0,10,0,40,1729
0.7,score,0,15,0,35,1730
0.62,fit,0,19,0,31,1731
0.62,score,0,19,0,31,1732
0.68,fit,0,16,0,34,1733
0.68,score,0,16,0,34,1734
0.66,fit,0,17,0,33,1735
0.66,score,0,17,0,33,1736
0.8,score,0,10,0,40,1737
0.62,fit,0,19,0,31,1738
0.62,score,0,19,0,31,1739
0.82,score,0,9,0,41,1740
0.82,score,0,9,0,41,1741
0.82,score,0,9,0,41,1742
0.72,score,0,14,0,36,1743
0.7,score,0,15,0,35,1744
0.66,fit,0,17,0,33,1745
0.66,score,0,17,0,33,1746
0.64,fit,0,18,0,32,1747
0.64,score,0,18,0,32,1748
0.78,score,0,11,0,39,1749
0.66,fit,0,17,0,33,1750
0.66,score,0,17,0,33,1751
0.72,score,0,14,0,36,1752
0.8,score,0,10,0,40,1753
0.74,score,0,13,0,37,1754
0.72,score,0,14,0,36,1755
0.82,score,0,9,0,41,1756
0.78,score,0,11,0,39,1757
0.8,score,0,10,0,40,1758
0.74,score,0,13,0,37,1759
0.84,score,0,8,0,42,1760
0.78,score,0,11,0,39,1761
0.74,score,0,13,0,37,1762
0.68,fit,0,16,0,34,1763
0.68,score,0,16,0,34,1764
0.64,fit,0,18,0,32,1765
0.64,score,0,18,0,32,1766
0.66,fit,0,17,0,33,1767
0.66,score,0,17,0,33,1768
0.74,score,0,13,0,37,1769
0.86,score,0,7,0,43,1770
0.72,score,0,14,0,36,1771
0.68,fit,0,16,0,34,1772
0.68,score,0,16,0,34,1773
0.66,fit,0,17,0,33,1774
0.66,score,0,17,0,33,1775
0.68,fit,0,16,0,34,1776
0.68,score,0,16,0,34,1777
0.78,score,0,11,0,39,1778
0.74,score,0,13,0,37,1779
0.74,score,0,13,0,37,1780
0.74,score,0,13,0,37,1781
0.7,score,0,15,0,35,1782
0.82,score,0,9,0,41,1783
0.8,score,0,10,0,40,1784
0.7,score,0,15,0,35,1785
0.78,score,0,11,0,39,1786
0.7,score,0,15,0,35,1787
0.78,score,0,11,0,39,1788
0.66,fit,0,17,0,33,1789
0.66,score,0,17,0,33,1790
0.78,score,0,11,0,39,1791
0.66,fit,0,17,0,33,1792
0.66,score,0,17,0,33,1793
0.7,score,0,15,0,35,1794
0.76,score,0,12,0,38,1795
0.74,score,0,13,0,37,1796
0.6,fit,0,20,0,30,1797
0.6,score,0,20,0,30,1798
0.78,score,0,11,0,39,1799
0.62,fit,0,19,0,31,1800
0.62,score,0,19,0,31,1801
0.68,fit,0,16,0,34,1802
0.68,score,0,16,0,34,1803
0.64,fit,0,18,0,32,1804
0.64,score,0,18,0,32,1805
0.78,score,0,11,0,39,1806
0.76,score,0,12,0,38,1807
0.64,fit,0,18,0,32,1808
0.64,score,0,18,0,32,1809
0.74,score,0,13,0,37,1810
0.7,score,0,15,0,35,1811
0.7,score,0,15,0,35,1812
0.84,score,0,8,0,42,1813
0.84,score,0,8,0,42,1814
0.68,fit,0,16,0,34,1815
0.68,score,0,16,0,34,1816
0.72,score,0,14,0,36,1817
0.62,fit,0,19,0,31,1818
0.62,score,0,19,0,31,1819
0.68,fit,0,16,0,34,1820
0.68,score,0,16,0,34,1821
0.66,fit,0,17,0,33,1822
0.66,score,0,17,0,33,1823
0.76,score,0,12,0,38,1824
0.7,score,0,15,0,35,1825
0.76,score,0,12,0,38,1826
0.68,fit,0,16,0,34,1827
0.68,score,0,16,0,34,1828
0.76,score,0,12,0,38,1829
0.78,score,0,11,0,39,1830
0.7,score,0,15,0,35,1831
0.8,score,0,10,0,40,1832
0.66,fit,0,17,0,33,1833
0.66,score,0,17,0,33,1834
0.76,score,0,12,0,38,1835
0.76,score,0,12,0,38,1836
0.72,score,0,14,0,36,1837
0.62,fit,0,19,0,31,1838
0.62,score,0,19,0,31,1839
0.7,score,0,15,0,35,1840
0.84,score,0,8,0,42,1841
0.74,score,0,13,0,37,1842
0.72,score,0,14,0,36,1843
0.76,score,0,12,0,38,1844
0.76,score,0,12,0,38,1845
0.72,score,0,14,0,36,1846
0.68,fit,0,16,0,34,1847
0.68,score,0,16,0,34,1848
0.72,score,0,14,0,36,1849
0.72,score,0,14,0,36,1850
0.68,fit,0,16,0,34,1851
0.68,score,0,16,0,34,1852
0.8,score,0,10,0,40,1853
0.74,score,0,13,0,37,1854
0.82,score,0,9,0,41,1855
0.7,score,0,15,0,35,1856
0.76,score,0,12,0,38,1857
0.6,fit,0,20,0,30,1858
0.6,score,0,20,0,30,1859
0.64,fit,0,18,0,32,1860
0.64,score,0,18,0,32,1861
0.78,score,0,11,0,39,1862
0.74,score,0,13,0,37,1863
0.76,score,0,12,0,38,1864
0.64,fit,0,18,0,32,1865
0.64,score,0,18,0,32,1866
0.76,score,0,12,0,38,1867
0.66,fit,0,17,0,33,1868
0.66,score,0,17,0,33,1869
0.78,score,0,11,0,39,1870
0.82,score,0,9,0,41,1871
0.8,score,0,10,0,40,1872
0.74,score,0,13,0,37,1873
0.68,fit,0,16,0,34,1874
0.68,score,0,16,0,34,1875
0.84,score,0,8,0,42,1876
0.7,score,0,15,0,35,1877
0.66,fit,0,17,0,33,1878
0.66,score,0,17,0,33,1879
0.72,score,0,14,0,36,1880
0.8,score,0,10,0,40,1881
0.6,fit,0,20,0,30,1882
0.6,score,0,20,0,30,1883
0.7,score,0,15,0,35,1884
0.66,fit,0,17,0,33,1885
0.66,score,0,17,0,33,1886
0.62,fit,0,19,0,31,1887
0.62,score,0,19,0,31,1888
0.78,score,0,11,0,39,1889
0.7,score,0,15,0,35,1890
0.78,score,0,11,0,39,1891
0.7,score,0,15,0,35,1892
0.68,fit,0,16,0,34,1893
0.68,score,0,16,0,34,1894
0.74,score,0,13,0,37,1895
0.64,fit,0,18,0,32,1896
0.64,score,0,18,0,32,1897
0.78,score,0,11,0,39,1898
0.8,score,0,10,0,40,1899
0.7,score,0,15,0,35,1900
0.66,fit,0,17,0,33,1901
0.66,score,0,17,0,33,1902
0.76,score,0,12,0,38,1903
0.74,score,0,13,0,37,1904
0.68,fit,0,16,0,34,1905
0.68,score,0,16,0,34,1906
0.5,fit,0,25,0,25,1907
0.5,score,0,25,0,25,1908
0.8,score,0,10,0,40,1909
0.76,score,0,12,0,38,1910
0.72,score,0,14,0,36,1911
0.84,score,0,8,0,42,1912
0.76,score,0,12,0,38,1913
0.56,fit,0,22,0,28,1914
0.56,score,0,22,0,28,1915
0.74,score,0,13,0,37,1916
0.72,score,0,14,0,36,1917
0.68,fit,0,16,0,34,1918
0.68,score,0,16,0,34,1919
0.76,score,0,12,0,38,1920
0.76,score,0,12,0,38,1921
0.68,fit,0,16,0,34,1922
0.68,score,0,16,0,34,1923
0.8,score,0,10,0,40,1924
0.82,score,0,9,0,41,1925
0.78,score,0,11,0,39,1926
0.72,score,0,14,0,36,1927
0.86,score,0,7,0,43,1928
0.74,score,0,13,0,37,1929
0.74,score,0,13,0,37,1930
0.74,score,0,13,0,37,1931
0.7,score,0,15,0,35,1932
0.7,score,0,15,0,35,1933
0.72,score,0,14,0,36,1934
0.64,fit,0,18,0,32,1935
0.64,score,0,18,0,32,1936
0.58,fit,0,21,0,29,1937
0.58,score,0,21,0,29,1938
0.74,score,0,13,0,37,1939
0.68,fit,0,16,0,34,1940
0.68,score,0,16,0,34,1941
0.7,score,0,15,0,35,1942
0.7,score,0,15,0,35,1943
0.76,score,0,12,0,38,1944
0.66,fit,0,17,0,33,1945
0.66,score,0,17,0,33,1946
0.8,score,0,10,0,40,1947
0.72,score,0,14,0,36,1948
0.66,fit,0,17,0,33,1949
0.66,score,0,17,0,33,1950
0.76,score,0,12,0,38,1951
0.62,fit,0,19,0,31,1952
0.62,score,0,19,0,31,1953
0.72,score,0,14,0,36,1954
0.8,score,0,10,0,40,1955
0.82,score,0,9,0,41,1956
0.68,fit,0,16,0,34,1957
0.68,score,0,16,0,34,1958
0.72,score,0,14,0,36,1959
0.7,score,0,15,0,35,1960
0.78,score,0,11,0,39,1961
0.74,score,0,13,0,37,1962
0.74,score,0,13,0,37,1963
0.84,score,0,8,0,42,1964
0.74,score,0,13,0,37,1965
0.76,score,0,12,0,38,1966
0.86,score,0,7,0,43,1967
0.72,score,0,14,0,36,1968
0.76,score,0,12,0,38,1969
0.74,score,0,13,0,37,1970
0.7,score,0,15,0,35,1971
0.66,fit,0,17,0,33,1972
0.66,score,0,17,0,33,1973
0.74,score,0,13,0,37,1974
0.78,score,0,11,0,39,1975
0.72,score,0,14,0,36,1976
0.82,score,0,9,0,41,1977
0.76,score,0,12,0,38,1978
0.72,score,0,14,0,36,1979
0.68,fit,0,16,0,34,1980
0.68,score,0,16,0,34,1981
0.66,fit,0,17,0,33,1982
0.66,score,0,17,0,33,1983
0.76,score,0,12,0,38,1984
0.74,score,0,13,0,37,1985
0.74,score,0,13,0,37,1986
0.78,score,0,11,0,39,1987
0.76,score,0,12,0,38,1988
0.68,fit,0,16,0,34,1989
0.68,score,0,16,0,34,1990
0.68,fit,0,16,0,34,1991
0.68,score,0,16,0,34,1992
0.7,score,0,15,0,35,1993
0.8,score,0,10,0,40,1994
0.86,score,0,7,0,43,1995
0.8,score,0,10,0,40,1996
0.74,score,0,13,0,37,1997
0.74,score,0,13,0,37,1998
0.74,score,0,13,0,37,1999
0.76,score,0,12,0,38,2000
0.68,fit,0,16,0,34,2001
0.68,score,0,16,0,34,2002
0.66,fit,0,17,0,33,2003
0.66,score,0,17,0,33,2004
0.66,fit,0,17,0,33,2005
0.66,score,0,17,0,33,2006
0.8,score,0,10,0,40,2007
0.68,fit,0,16,0,34,2008
0.68,score,0,16,0,34,2009
0.74,score,0,13,0,37,2010
0.72,score,0,14,0,36,2011
0.76,score,0,12,0,38,2012
0.78,score,0,11,0,39,2013
0.66,fit,0,17,0,33,2014
0.66,score,0,17,0,33,2015
0.62,fit,0,19,0,31,2016
0.62,score,0,19,0,31,2017
0.66,fit,0,17,0,33,2018
0.66,score,0,17,0,33,2019
0.74,score,0,13,0,37,2020
0.72,score,0,14,0,36,2021
0.76,score,0,12,0,38,2022
0.66,fit,0,17,0,33,2023
0.66,score,0,17,0,33,2024
0.7,score,0,15,0,35,2025
0.72,score,0,14,0,36,2026
0.74,score,0,13,0,37,2027
0.76,score,0,12,0,38,2028
0.66,fit,0,17,0,33,2029
0.66,score,0,17,0,33,2030
0.74,score,0,13,0,37,2031
0.7,score,0,15,0,35,2032
0.78,score,0,11,0,39,2033
0.72,score,0,14,0,36,2034
0.66,fit,0,17,0,33,2035
0.66,score,0,17,0,33,2036
0.76,score,0,12,0,38,2037
0.74,score,0,13,0,37,2038
0.72,score,0,14,0,36,2039
0.62,fit,0,19,0,31,2040
0.62,score,0,19,0,31,2041
0.74,score,0,13,0,37,2042
0.84,score,0,8,0,42,2043
0.8,score,0,10,0,40,2044
0.62,fit,0,19,0,31,2045
0.62,score,0,19,0,31,2046
0.72,score,0,14,0,36,2047
0.78,score,0,11,0,39,2048
0.68,fit,0,16,0,34,2049
0.68,score,0,16,0,34,2050
0.8,score,0,10,0,40,2051
0.66,fit,0,17,0,33,2052
0.66,score,0,17,0,33,2053
0.64,fit,0,18,0,32,2054
0.64,score,0,18,0,32,2055
0.74,score,0,13,0,37,2056
0.74,score,0,13,0,37,2057
0.88,score,0,6,0,44,2058
0.76,score,0,12,0,38,2059
0.82,score,0,9,0,41,2060
0.8,score,0,10,0,40,2061
0.84,score,0,8,0,42,2062
0.68,fit,0,16,0,34,2063
0.68,score,0,16,0,34,2064
0.68,fit,0,16,0,34,2065
0.68,score,0,16,0,34,2066
0.62,fit,0,19,0,31,2067
0.62,score,0,19,0,31,2068
0.72,score,0,14,0,36,2069
0.72,score,0,14,0,36,2070
0.8,score,0,10,0,40,2071
0.86,score,0,7,0,43,2072
0.8,score,0,10,0,40,2073
0.72,score,0,14,0,36,2074
0.66,fit,0,17,0,33,2075
0.66,score,0,17,0,33,2076
0.76,score,0,12,0,38,2077
0.64,fit,0,18,0,32,2078
0.64,score,0,18,0,32,2079
0.64,fit,0,18,0,32,2080
0.64,score,0,18,0,32,2081
0.76,score,0,12,0,38,2082
0.68,fit,0,16,0,34,2083
0.68,score,0,16,0,34,2084
0.72,score,0,14,0,36,2085
0.86,score,0,7,0,43,2086
0.7,score,0,15,0,35,2087
0.72,score,0,14,0,36,2088
0.82,score,0,9,0,41,2089
0.68,fit,0,16,0,34,2090
0.68,score,0,16,0,34,2091
0.66,fit,0,17,0,33,2092
0.66,score,0,17,0,33,2093
0.66,fit,0,17,0,33,2094
0.66,score,0,17,0,33,2095
0.7,score,0,15,0,35,2096
0.64,fit,0,18,0,32,2097
0.64,score,0,18,0,32,2098
0.74,score,0,13,0,37,2099
0.7,score,0,15,0,35,2100
0.84,score,0,8,0,42,2101
0.7,score,0,15,0,35,2102
0.8,score,0,10,0,40,2103
0.76,score,0,12,0,38,2104
0.74,score,0,13,0,37,2105
0.88,score,0,6,0,44,2106
0.78,score,0,11,0,39,2107
0.82,score,0,9,0,41,2108
0.7,score,0,15,0,35,2109
0.76,score,0,12,0,38,2110
0.72,score,0,14,0,36,2111
0.7,score,0,15,0,35,2112
0.82,score,0,9,0,41,2113
0.68,fit,0,16,0,34,2114
0.68,score,0,16,0,34,2115
0.66,fit,0,17,0,33,2116
0.66,score,0,17,0,33,2117
0.78,score,0,11,0,39,2118
0.72,score,0,14,0,36,2119
0.78,score,0,11,0,39,2120
0.84,score,0,8,0,42,2121
0.74,score,0,13,0,37,2122
0.64,fit,0,18,0,32,2123
0.64,score,0,18,0,32,2124
0.76,score,0,12,0,38,2125
0.66,fit,0,17,0,33,2126
0.66,score,0,17,0,33,2127
0.72,score,0,14,0,36,2128
0.74,score,0,13,0,37,2129
0.82,score,0,9,0,41,2130
0.66,fit,0,17,0,33,2131
0.66,score,0,17,0,33,2132
0.76,score,0,12,0,38,2133
0.76,score,0,12,0,38,2134
0.7,score,0,15,0,35,2135
0.62,fit,0,19,0,31,2136
0.62,score,0,19,0,31,2137
0.68,fit,0,16,0,34,2138
0.68,score,0,16,0,34,2139
0.78,score,0,11,0,39,2140
0.8,score,0,10,0,40,2141
0.68,fit,0,16,0,34,2142
0.68,score,0,16,0,34,2143
0.76,score,0,12,0,38,2144
0.76,score,0,12,0,38,2145
0.8,score,0,10,0,40,2146
0.72,score,0,14,0,36,2147
0.72,score,0,14,0,36,2148
0.66,fit,0,17,0,33,2149
0.66,score,0,17,0,33,2150
0.74,score,0,13,0,37,2151
0.82,score,0,9,0,41,2152
0.78,score,0,11,0,39,2153
0.78,score,0,11,0,39,2154
0.86,score,0,7,0,43,2155
0.82,score,0,9,0,41,2156
0.7,score,0,15,0,35,2157
0.68,fit,0,16,0,34,2158
0.68,score,0,16,0,34,2159
0.78,score,0,11,0,39,2160
0.72,score,0,14,0,36,2161
0.84,score,0,8,0,42,2162
0.76,score,0,12,0,38,2163
0.8,score,0,10,0,40,2164
0.48,fit,0,26,0,24,2165
0.48,score,0,26,0,24,2166
0.84,score,0,8,0,42,2167
0.74,score,0,13,0,37,2168
0.7,score,0,15,0,35,2169
0.66,fit,0,17,0,33,2170
0.66,score,0,17,0,33,2171
0.84,score,0,8,0,42,2172
0.78,score,0,11,0,39,2173
0.78,score,0,11,0,39,2174
0.68,fit,0,16,0,34,2175
0.68,score,0,16,0,34,2176
0.68,fit,0,16,0,34,2177
0.68,score,0,16,0,34,2178
0.84,score,0,8,0,42,2179
0.64,fit,0,18,0,32,2180
0.64,score,0,18,0,32,2181
0.7,score,0,15,0,35,2182
0.74,score,0,13,0,37,2183
0.72,score,0,14,0,36,2184
0.72,score,0,14,0,36,2185
0.6,fit,0,20,0,30,2186
0.6,score,0,20,0,30,2187
0.72,score,0,14,0,36,2188
0.82,score,0,9,0,41,2189
0.78,score,0,11,0,39,2190
0.78,score,0,11,0,39,2191
0.72,score,0,14,0,36,2192
0.72,score,0,14,0,36,2193
0.72,score,0,14,0,36,2194
0.8,score,0,10,0,40,2195
0.64,fit,0,18,0,32,2196
0.64,score,0,18,0,32,2197
0.7,score,0,15,0,35,2198
0.72,score,0,14,0,36,2199
0.58,fit,0,21,0,29,2200
0.58,score,0,21,0,29,2201
0.74,score,0,13,0,37,2202
0.74,score,0,13,0,37,2203
0.76,score,0,12,0,38,2204
0.68,fit,0,16,0,34,2205
0.68,score,0,16,0,34,2206
0.68,fit,0,16,0,34,2207
0.68,score,0,16,0,34,2208
0.76,score,0,12,0,38,2209
0.72,score,0,14,0,36,2210
0.78,score,0,11,0,39,2211
0.84,score,0,8,0,42,2212
0.78,score,0,11,0,39,2213
0.76,score,0,12,0,38,2214
0.86,score,0,7,0,43,2215
0.74,score,0,13,0,37,2216
0.76,score,0,12,0,38,2217
0.66,fit,0,17,0,33,2218
0.66,score,0,17,0,33,2219
0.74,score,0,13,0,37,2220
0.76,score,0,12,0,38,2221
0.74,score,0,13,0,37,2222
0.82,score,0,9,0,41,2223
0.8,score,0,10,0,40,2224
0.78,score,0,11,0,39,2225
0.86,score,0,7,0,43,2226
0.7,score,0,15,0,35,2227
0.76,score,0,12,0,38,2228
0.7,score,0,15,0,35,2229
0.76,score,0,12,0,38,2230
0.78,score,0,11,0,39,2231
0.8,score,0,10,0,40,2232
0.78,score,0,11,0,39,2233
0.78,score,0,11,0,39,2234
0.74,score,0,13,0,37,2235
0.84,score,0,8,0,42,2236
0.74,score,0,13,0,37,2237
0.68,fit,0,16,0,34,2238
0.68,score,0,16,0,34,2239
0.6,fit,0,20,0,30,2240
0.6,score,0,20,0,30,2241
0.8,score,0,10,0,40,2242
0.72,score,0,14,0,36,2243
0.74,score,0,13,0,37,2244
0.72,score,0,14,0,36,2245
0.74,score,0,13,0,37,2246
0.74,score,0,13,0,37,2247
0.78,score,0,11,0,39,2248
0.74,score,0,13,0,37,2249
0.74,score,0,13,0,37,2250
0.7,score,0,15,0,35,2251
0.68,fit,0,16,0,34,2252
0.68,score,0,16,0,34,2253
0.78,score,0,11,0,39,2254
0.72,score,0,14,0,36,2255
0.72,score,0,14,0,36,2256
0.68,fit,0,16,0,34,2257
0.68,score,0,16,0,34,2258
0.7,score,0,15,0,35,2259
0.68,fit,0,16,0,34,2260
0.68,score,0,16,0,34,2261
0.8,score,0,10,0,40,2262
0.74,score,0,13,0,37,2263
0.78,score,0,11,0,39,2264
0.76,score,0,12,0,38,2265
0.84,score,0,8,0,42,2266
0.72,score,0,14,0,36,2267
0.74,score,0,13,0,37,2268
0.7,score,0,15,0,35,2269
0.76,score,0,12,0,38,2270
0.8,score,0,10,0,40,2271
0.78,score,0,11,0,39,2272
0.8,score,0,10,0,40,2273
0.78,score,0,11,0,39,2274
0.68,fit,0,16,0,34,2275
0.68,score,0,16,0,34,2276
0.68,fit,0,16,0,34,2277
0.68,score,0,16,0,34,2278
0.74,score,0,13,0,37,2279
0.68,fit,0,16,0,34,2280
0.68,score,0,16,0,34,2281
0.72,score,0,14,0,36,2282
0.8,score,0,10,0,40,2283
0.74,score,0,13,0,37,2284
0.74,score,0,13,0,37,2285
0.66,fit,0,17,0,33,2286
0.66,score,0,17,0,33,2287
0.72,score,0,14,0,36,2288
0.74,score,0,13,0,37,2289
0.72,score,0,14,0,36,2290
0.78,score,0,11,0,39,2291
0.72,score,0,14,0,36,2292
0.76,score,0,12,0,38,2293
0.76,score,0,12,0,38,2294
0.72,score,0,14,0,36,2295
0.76,score,0,12,0,38,2296
0.78,score,0,11,0,39,2297
0.74,score,0,13,0,37,2298
0.82,score,0,9,0,41,2299
0.72,score,0,14,0,36,2300
0.78,score,0,11,0,39,2301
0.7,score,0,15,0,35,2302
0.76,score,0,12,0,38,2303
0.64,fit,0,18,0,32,2304
0.64,score,0,18,0,32,2305
0.66,fit,0,17,0,33,2306
0.66,score,0,17,0,33,2307
0.8,score,0,10,0,40,2308
0.7,score,0,15,0,35,2309
0.76,score,0,12,0,38,2310
0.82,score,0,9,0,41,2311
0.8,score,0,10,0,40,2312
0.7,score,0,15,0,35,2313
0.72,score,0,14,0,36,2314
0.68,fit,0,16,0,34,2315
0.68,score,0,16,0,34,2316
0.78,score,0,11,0,39,2317
0.8,score,0,10,0,40,2318
0.72,score,0,14,0,36,2319
0.58,fit,0,21,0,29,2320
0.58,score,0,21,0,29,2321
0.7,score,0,15,0,35,2322
0.8,score,0,10,0,40,2323
0.76,score,0,12,0,38,2324
