specialist_score,specialist_cycle,cm_true_positive,cm_false_positive,cm_false_negative,cm_true_negative,gen
0,fit,,,,,700
0,score,,,,,701
0.36,fit,9,5,10,1,702
0.36,score,9,5,10,1,703
0.4,fit,8,4,11,2,704
0.4,score,8,4,11,2,705
0.72,score,18,2,5,0,706
0.44,fit,11,2,12,0,707
0.44,score,11,2,12,0,708
0.52,fit,12,5,7,1,709
0.52,score,12,5,7,1,710
0.48,fit,12,3,10,0,711
0.48,score,12,3,10,0,712
0.52,fit,13,3,9,0,713
0.52,score,13,3,9,0,714
0.44,fit,11,5,9,0,715
0.44,score,11,5,9,0,716
0.4,fit,10,6,9,0,717
0.4,score,10,6,9,0,718
0.52,fit,13,1,11,0,719
0.52,score,13,1,11,0,720
0.6,fit,15,1,9,0,721
0.6,score,15,1,9,0,722
0.32,fit,7,3,14,1,723
0.32,score,7,3,14,1,724
0.52,fit,11,2,10,2,725
0.52,score,11,2,10,2,726
0.4,fit,9,4,11,1,727
0.4,score,9,4,11,1,728
0.44,fit,10,3,11,1,729
0.44,score,10,3,11,1,730
0.48,fit,10,4,9,2,731
0.48,score,10,4,9,2,732
0.4,fit,9,5,10,1,733
0.4,score,9,5,10,1,734
0.56,fit,14,0,11,0,735
0.56,score,14,0,11,0,736
0.48,fit,12,6,7,0,737
0.48,score,12,6,7,0,738
0.44,fit,10,5,9,1,739
0.44,score,10,5,9,1,740
0.52,fit,10,2,10,3,741
0.52,score,10,2,10,3,742
0.44,fit,11,4,10,0,743
0.44,score,11,4,10,0,744
0.32,fit,8,4,13,0,745
0.32,score,8,4,13,0,746
0.36,fit,9,5,11,0,747
0.36,score,9,5,11,0,748
0.28,fit,7,3,15,0,749
0.28,score,7,3,15,0,750
0.44,fit,11,5,9,0,751
0.44,score,11,5,9,0,752
0.48,fit,10,5,8,2,753
0.48,score,10,5,8,2,754
0.6,fit,10,3,7,5,755
0.6,score,10,3,7,5,756
0.48,fit,10,5,8,2,757
0.48,score,10,5,8,2,758
0.4,fit,10,4,11,0,759
0.4,score,10,4,11,0,760
0.52,fit,8,2,10,5,761
0.52,score,8,2,10,5,762
0.6,fit,11,6,4,4,763
0.6,score,11,6,4,4,764
0.32,fit,7,6,11,1,765
0.32,score,7,6,11,1,766
0.44,fit,6,7,7,5,767
0.44,score,6,7,7,5,768
0.48,fit,8,4,9,4,769
0.48,score,8,4,9,4,770
0.56,fit,10,6,5,4,771
0.56,score,10,6,5,4,772
0.44,fit,7,6,8,4,773
0.44,score,7,6,8,4,774
0.4,fit,7,9,6,3,775
0.4,score,7,9,6,3,776
0.48,fit,5,4,9,7,777
0.48,score,5,4,9,7,778
0.4,fit,3,4,11,7,779
0.4,score,3,4,11,7,780
0.28,fit,4,11,7,3,781
0.28,score,4,11,7,3,782
0.32,fit,5,10,7,3,783
0.32,score,5,10,7,3,784
0.56,fit,4,11,0,10,785
0.56,score,4,11,0,10,786
0.48,fit,6,7,6,6,787
0.48,score,6,7,6,6,788
0.68,fit,3,4,4,14,789
0.68,score,3,4,4,14,790
0.56,fit,8,6,5,6,791
0.56,score,8,6,5,6,792
0.44,fit,5,6,8,6,793
0.44,score,5,6,8,6,794
0.48,fit,5,6,7,7,795
0.48,score,5,6,7,7,796
0.44,fit,5,7,7,6,797
0.44,score,5,7,7,6,798
0.68,fit,11,4,4,6,799
0.68,score,11,4,4,6,800
0.56,fit,6,7,4,8,801
0.56,score,6,7,4,8,802
0.72,score,7,4,3,11,803
0.72,score,9,1,6,9,804
0.64,fit,9,5,4,7,805
0.64,score,9,5,4,7,806
0.76,score,11,3,3,8,807
0.4,fit,5,11,4,5,808
0.4,score,5,11,4,5,809
0.44,fit,3,8,6,8,810
0.44,score,3,8,6,8,811
0.48,fit,5,4,9,7,812
0.48,score,5,4,9,7,813
0.64,fit,4,4,5,12,814
0.64,score,4,4,5,12,815
0.6,fit,5,8,2,10,816
0.6,score,5,8,2,10,817
0.64,fit,3,8,1,13,818
0.64,score,3,8,1,13,819
0.72,score,4,5,2,14,820
0.56,fit,6,10,1,8,821
0.56,score,6,10,1,8,822
0.48,fit,0,10,3,12,823
0.48,score,0,10,3,12,824
0.64,fit,3,6,3,13,825
0.64,score,3,6,3,13,826
0.76,score,6,5,1,13,827
0.56,fit,3,10,1,11,828
0.56,score,3,10,1,11,829
0.48,fit,3,12,1,9,830
0.48,score,3,12,1,9,831
0.6,fit,0,9,1,15,832
0.6,score,0,9,1,15,833
0.64,fit,4,7,2,12,834
0.64,score,4,7,2,12,835
0.72,score,6,7,0,12,836
0.64,fit,2,9,0,14,837
0.64,score,2,9,0,14,838
0.6,fit,3,8,2,12,839
0.6,score,3,8,2,12,840
0.52,fit,1,9,3,12,841
0.52,score,1,9,3,12,842
0.72,score,2,5,2,16,843
0.56,fit,3,11,0,11,844
0.56,score,3,11,0,11,845
0.68,fit,3,7,1,14,846
0.68,score,3,7,1,14,847
0.44,fit,1,13,1,10,848
0.44,score,1,13,1,10,849
0.44,fit,3,12,2,8,850
0.44,score,3,12,2,8,851
0.68,fit,5,8,0,12,852
0.68,score,5,8,0,12,853
0.68,fit,2,8,0,15,854
0.68,score,2,8,0,15,855
0.56,fit,3,11,0,11,856
0.56,score,3,11,0,11,857
0.68,fit,0,7,1,17,858
0.68,score,0,7,1,17,859
0.6,fit,0,9,1,15,860
0.6,score,0,9,1,15,861
0.44,fit,2,14,0,9,862
0.44,score,2,14,0,9,863
0.68,fit,0,8,0,17,864
0.68,score,0,8,0,17,865
0.72,score,5,7,0,13,866
0.6,fit,2,9,1,13,867
0.6,score,2,9,1,13,868
0.48,fit,1,11,2,11,869
0.48,score,1,11,2,11,870
0.6,fit,2,9,1,13,871
0.6,score,2,9,1,13,872
0.64,fit,3,9,0,13,873
0.64,score,3,9,0,13,874
0.72,score,2,7,0,16,875
0.68,fit,0,8,0,17,876
0.68,score,0,8,0,17,877
0.76,score,0,6,0,19,878
0.68,fit,3,7,1,14,879
0.68,score,3,7,1,14,880
0.6,fit,0,10,0,15,881
0.6,score,0,10,0,15,882
0.56,fit,2,11,0,12,883
0.56,score,2,11,0,12,884
0.72,score,0,6,1,18,885
0.8,score,3,5,0,17,886
0.52,fit,1,12,0,12,887
0.52,score,1,12,0,12,888
0.72,score,1,7,0,17,889
0.68,fit,0,8,0,17,890
0.68,score,0,8,0,17,891
0.68,fit,1,7,1,16,892
0.68,score,1,7,1,16,893
0.68,fit,1,8,0,16,894
0.68,score,1,8,0,16,895
0.64,fit,0,9,0,16,896
0.64,score,0,9,0,16,897
0.64,fit,2,9,0,14,898
0.64,score,2,9,0,14,899
0.48,fit,1,13,0,11,900
0.48,score,1,13,0,11,901
0.64,fit,0,9,0,16,902
0.64,score,0,9,0,16,903
0.6,fit,0,9,1,15,904
0.6,score,0,9,1,15,905
0.92,score,1,2,0,22,906
0.52,fit,0,12,0,13,907
0.52,score,0,12,0,13,908
0.6,fit,4,10,0,11,909
0.6,score,4,10,0,11,910
0.56,fit,0,11,0,14,911
0.56,score,0,11,0,14,912
0.72,score,2,7,0,16,913
0.64,fit,1,8,1,15,914
0.64,score,1,8,1,15,915
0.56,fit,1,11,0,13,916
0.56,score,1,11,0,13,917
0.72,score,2,7,0,16,918
0.72,score,0,7,0,18,919
0.48,fit,0,12,1,12,920
0.48,score,0,12,1,12,921
0.6,fit,1,10,0,14,922
0.6,score,1,10,0,14,923
0.52,fit,1,12,0,12,924
0.52,score,1,12,0,12,925
0.64,fit,0,9,0,16,926
0.64,score,0,9,0,16,927
0.64,fit,1,9,0,15,928
0.64,score,1,9,0,15,929
0.52,fit,0,12,0,13,930
0.52,score,0,12,0,13,931
0.6,fit,0,10,0,15,932
0.6,score,0,10,0,15,933
0.76,score,0,6,0,19,934
0.76,score,0,6,0,19,935
0.68,fit,1,8,0,16,936
0.68,score,1,8,0,16,937
0.76,score,0,6,0,19,938
0.56,fit,0,11,0,14,939
0.56,score,0,11,0,14,940
0.52,fit,0,12,0,13,941
0.52,score,0,12,0,13,942
0.6,fit,0,10,0,15,943
0.6,score,0,10,0,15,944
0.76,score,1,6,0,18,945
0.56,fit,1,11,0,13,946
0.56,score,1,11,0,13,947
0.48,fit,0,13,0,12,948
0.48,score,0,13,0,12,949
0.72,score,0,7,0,18,950
0.64,fit,0,9,0,16,951
0.64,score,0,9,0,16,952
0.68,fit,0,8,0,17,953
0.68,score,0,8,0,17,954
0.56,fit,0,11,0,14,955
0.56,score,0,11,0,14,956
0.72,score,0,7,0,18,957
0.68,fit,0,8,0,17,958
0.68,score,0,8,0,17,959
0.64,fit,0,9,0,16,960
0.64,score,0,9,0,16,961
0.56,fit,0,11,0,14,962
0.56,score,0,11,0,14,963
0.76,score,0,6,0,19,964
0.52,fit,0,12,0,13,965
0.52,score,0,12,0,13,966
0.72,score,0,7,0,18,967
0.56,fit,0,11,0,14,968
0.56,score,0,11,0,14,969
0.68,fit,0,8,0,17,970
0.68,score,0,8,0,17,971
0.8,score,0,5,0,20,972
0.6,fit,0,10,0,15,973
0.6,score,0,10,0,15,974
0.64,fit,0,9,0,16,975
0.64,score,0,9,0,16,976
0.72,score,0,7,0,18,977
0.64,fit,1,9,0,15,978
0.64,score,1,9,0,15,979
0.68,fit,0,8,0,17,980
0.68,score,0,8,0,17,981
0.64,fit,0,9,0,16,982
0.64,score,0,9,0,16,983
0.6,fit,0,10,0,15,984
0.6,score,0,10,0,15,985
0.76,score,0,6,0,19,986
0.56,fit,0,11,0,14,987
0.56,score,0,11,0,14,988
0.64,fit,0,9,0,16,989
0.64,score,0,9,0,16,990
0.56,fit,0,11,0,14,991
0.56,score,0,11,0,14,992
0.6,fit,0,10,0,15,993
0.6,score,0,10,0,15,994
0.48,fit,0,13,0,12,995
0.48,score,0,13,0,12,996
0.52,fit,0,12,0,13,997
0.52,score,0,12,0,13,998
0.48,fit,0,13,0,12,999
0.48,score,0,13,0,12,1000
0.72,score,0,7,0,18,1001
0.72,score,0,7,0,18,1002
0.68,fit,0,8,0,17,1003
0.68,score,0,8,0,17,1004
0.44,fit,0,14,0,11,1005
0.44,score,0,14,0,11,1006
0.76,score,0,6,0,19,1007
0.72,score,0,7,0,18,1008
0.64,fit,0,9,0,16,1009
0.64,score,0,9,0,16,1010
0.6,fit,0,10,0,15,1011
0.6,score,0,10,0,15,1012
0.6,fit,0,10,0,15,1013
0.6,score,0,10,0,15,1014
0.52,fit,0,12,0,13,1015
0.52,score,0,12,0,13,1016
0.64,fit,0,9,0,16,1017
0.64,score,0,9,0,16,1018
0.52,fit,0,12,0,13,1019
0.52,score,0,12,0,13,1020
0.6,fit,0,10,0,15,1021
0.6,score,0,10,0,15,1022
0.64,fit,0,9,0,16,1023
0.64,score,0,9,0,16,1024
0.52,fit,0,12,0,13,1025
0.52,score,0,12,0,13,1026
0.68,fit,0,8,0,17,1027
0.68,score,0,8,0,17,1028
0.76,score,0,6,0,19,1029
0.56,fit,0,11,0,14,1030
0.56,score,0,11,0,14,1031
0.68,fit,0,8,0,17,1032
0.68,score,0,8,0,17,1033
0.52,fit,0,12,0,13,1034
0.52,score,0,12,0,13,1035
0.72,score,0,7,0,18,1036
0.6,fit,0,10,0,15,1037
0.6,score,0,10,0,15,1038
0.64,fit,0,9,0,16,1039
0.64,score,0,9,0,16,1040
0.6,fit,0,10,0,15,1041
0.6,score,0,10,0,15,1042
0.52,fit,0,12,0,13,1043
0.52,score,0,12,0,13,1044
0.64,fit,0,9,0,16,1045
0.64,score,0,9,0,16,1046
0.68,fit,0,8,0,17,1047
0.68,score,0,8,0,17,1048
0.64,fit,0,9,0,16,1049
0.64,score,0,9,0,16,1050
0.72,score,0,7,0,18,1051
0.56,fit,0,11,0,14,1052
0.56,score,0,11,0,14,1053
0.52,fit,0,12,0,13,1054
0.52,score,0,12,0,13,1055
0.64,fit,0,9,0,16,1056
0.64,score,0,9,0,16,1057
0.6,fit,0,10,0,15,1058
0.6,score,0,10,0,15,1059
0.72,score,0,7,0,18,1060
0.72,score,0,7,0,18,1061
0.52,fit,0,12,0,13,1062
0.52,score,0,12,0,13,1063
0.68,fit,0,8,0,17,1064
0.68,score,0,8,0,17,1065
0.72,score,0,7,0,18,1066
0.52,fit,0,12,0,13,1067
0.52,score,0,12,0,13,1068
0.64,fit,0,9,0,16,1069
0.64,score,0,9,0,16,1070
0.64,fit,0,9,0,16,1071
0.64,score,0,9,0,16,1072
0.68,fit,0,8,0,17,1073
0.68,score,0,8,0,17,1074
0.56,fit,0,11,0,14,1075
0.56,score,0,11,0,14,1076
0.68,fit,0,8,0,17,1077
0.68,score,0,8,0,17,1078
0.64,fit,0,9,0,16,1079
0.64,score,0,9,0,16,1080
0.52,fit,0,12,0,13,1081
0.52,score,0,12,0,13,1082
0.68,fit,0,8,0,17,1083
0.68,score,0,8,0,17,1084
0.64,fit,0,9,0,16,1085
0.64,score,0,9,0,16,1086
0.6,fit,0,10,0,15,1087
0.6,score,0,10,0,15,1088
0.52,fit,0,12,0,13,1089
0.52,score,0,12,0,13,1090
0.84,score,0,4,0,21,1091
0.76,score,0,6,0,19,1092
0.6,fit,0,10,0,15,1093
0.6,score,0,10,0,15,1094
0.68,fit,0,8,0,17,1095
0.68,score,0,8,0,17,1096
0.8,score,0,5,0,20,1097
0.6,fit,0,10,0,15,1098
0.6,score,0,10,0,15,1099
0.68,fit,0,8,0,17,1100
0.68,score,0,8,0,17,1101
0.72,score,0,7,0,18,1102
0.56,fit,0,11,0,14,1103
0.56,score,0,11,0,14,1104
0.72,score,0,7,0,18,1105
0.56,fit,0,11,0,14,1106
0.56,score,0,11,0,14,1107
0.6,fit,0,10,0,15,1108
0.6,score,0,10,0,15,1109
0.72,score,0,7,0,18,1110
0.72,score,0,7,0,18,1111
0.68,fit,0,8,0,17,1112
0.68,score,0,8,0,17,1113
0.56,fit,0,11,0,14,1114
0.56,score,0,11,0,14,1115
0.72,score,0,7,0,18,1116
0.76,score,0,6,0,19,1117
0.84,score,0,4,0,21,1118
0.88,score,0,3,0,22,1119
0.6,fit,0,10,0,15,1120
0.6,score,0,10,0,15,1121
0.72,score,0,7,0,18,1122
0.8,score,0,5,0,20,1123
0.64,fit,0,9,0,16,1124
0.64,score,0,9,0,16,1125
0.76,score,0,6,0,19,1126
0.76,score,0,6,0,19,1127
0.6,fit,0,10,0,15,1128
0.6,score,0,10,0,15,1129
0.68,fit,0,8,0,17,1130
0.68,score,0,8,0,17,1131
0.6,fit,0,10,0,15,1132
0.6,score,0,10,0,15,1133
0.64,fit,0,9,0,16,1134
0.64,score,0,9,0,16,1135
0.68,fit,0,8,0,17,1136
0.68,score,0,8,0,17,1137
0.76,score,0,6,0,19,1138
0.68,fit,0,8,0,17,1139
0.68,score,0,8,0,17,1140
0.6,fit,0,10,0,15,1141
0.6,score,0,10,0,15,1142
0.84,score,0,4,0,21,1143
0.68,fit,0,8,0,17,1144
0.68,score,0,8,0,17,1145
0.56,fit,0,11,0,14,1146
0.56,score,0,11,0,14,1147
0.6,fit,0,10,0,15,1148
0.6,score,0,10,0,15,1149
0.64,fit,0,9,0,16,1150
0.64,score,0,9,0,16,1151
0.64,fit,0,9,0,16,1152
0.64,score,0,9,0,16,1153
0.56,fit,0,11,0,14,1154
0.56,score,0,11,0,14,1155
0.52,fit,0,12,0,13,1156
0.52,score,0,12,0,13,1157
0.68,fit,0,8,0,17,1158
0.68,score,0,8,0,17,1159
0.68,fit,0,8,0,17,1160
0.68,score,0,8,0,17,1161
0.56,fit,0,11,0,14,1162
0.56,score,0,11,0,14,1163
0.72,score,0,7,0,18,1164
0.56,fit,0,11,0,14,1165
0.56,score,0,11,0,14,1166
0.76,score,0,6,0,19,1167
0.56,fit,0,11,0,14,1168
0.56,score,0,11,0,14,1169
0.76,score,0,6,0,19,1170
0.64,fit,0,9,0,16,1171
0.64,score,0,9,0,16,1172
0.68,fit,0,8,0,17,1173
0.68,score,0,8,0,17,1174
0.92,score,0,2,0,23,1175
0.8,score,0,5,0,20,1176
0.8,score,0,5,0,20,1177
0.76,score,0,6,0,19,1178
0.72,score,0,7,0,18,1179
0.6,fit,0,10,0,15,1180
0.6,score,0,10,0,15,1181
0.8,score,0,5,0,20,1182
0.64,fit,0,9,0,16,1183
0.64,score,0,9,0,16,1184
0.68,fit,0,8,0,17,1185
0.68,score,0,8,0,17,1186
0.6,fit,0,10,0,15,1187
0.6,score,0,10,0,15,1188
0.76,score,0,6,0,19,1189
0.64,fit,0,9,0,16,1190
0.64,score,0,9,0,16,1191
0.76,score,0,6,0,19,1192
0.72,score,0,7,0,18,1193
0.64,fit,0,9,0,16,1194
0.64,score,0,9,0,16,1195
0.8,score,0,5,0,20,1196
0.64,fit,0,9,0,16,1197
0.64,score,0,9,0,16,1198
0.56,fit,0,11,0,14,1199
0.56,score,0,11,0,14,1200
0.72,score,0,7,0,18,1201
0.72,score,0,7,0,18,1202
0.6,fit,0,10,0,15,1203
0.6,score,0,10,0,15,1204
0.84,score,0,4,0,21,1205
0.76,score,0,6,0,19,1206
0.68,fit,0,8,0,17,1207
0.68,score,0,8,0,17,1208
0.72,score,0,7,0,18,1209
0.8,score,0,5,0,20,1210
0.52,fit,0,12,0,13,1211
0.52,score,0,12,0,13,1212
0.64,fit,0,9,0,16,1213
0.64,score,0,9,0,16,1214
0.56,fit,0,11,0,14,1215
0.56,score,0,11,0,14,1216
0.68,fit,0,8,0,17,1217
0.68,score,0,8,0,17,1218
0.6,fit,0,10,0,15,1219
0.6,score,0,10,0,15,1220
0.64,fit,0,9,0,16,1221
0.64,score,0,9,0,16,1222
0.6,fit,0,10,0,15,1223
0.6,score,0,10,0,15,1224
0.48,fit,0,13,0,12,1225
0.48,score,0,13,0,12,1226
0.8,score,0,5,0,20,1227
0.76,score,0,6,0,19,1228
0.6,fit,0,10,0,15,1229
0.6,score,0,10,0,15,1230
0.8,score,0,5,0,20,1231
0.8,score,0,5,0,20,1232
0.72,score,0,7,0,18,1233
0.64,fit,0,9,0,16,1234
0.64,score,0,9,0,16,1235
0.56,fit,0,11,0,14,1236
0.56,score,0,11,0,14,1237
0.72,score,0,7,0,18,1238
0.64,fit,0,9,0,16,1239
0.64,score,0,9,0,16,1240
0.48,fit,0,13,0,12,1241
0.48,score,0,13,0,12,1242
0.76,score,0,6,0,19,1243
0.8,score,0,5,0,20,1244
0.6,fit,0,10,0,15,1245
0.6,score,0,10,0,15,1246
0.64,fit,0,9,0,16,1247
0.64,score,0,9,0,16,1248
0.64,fit,0,9,0,16,1249
0.64,score,0,9,0,16,1250
0.56,fit,0,11,0,14,1251
0.56,score,0,11,0,14,1252
0.6,fit,0,10,0,15,1253
0.6,score,0,10,0,15,1254
0.64,fit,0,9,0,16,1255
0.64,score,0,9,0,16,1256
0.52,fit,0,12,0,13,1257
0.52,score,0,12,0,13,1258
0.76,score,0,6,0,19,1259
0.68,fit,0,8,0,17,1260
0.68,score,0,8,0,17,1261
0.64,fit,0,9,0,16,1262
0.64,score,0,9,0,16,1263
0.52,fit,0,12,0,13,1264
0.52,score,0,12,0,13,1265
0.64,fit,0,9,0,16,1266
0.64,score,0,9,0,16,1267
0.68,fit,0,8,0,17,1268
0.68,score,0,8,0,17,1269
0.68,fit,0,8,0,17,1270
0.68,score,0,8,0,17,1271
0.52,fit,0,12,0,13,1272
0.52,score,0,12,0,13,1273
0.6,fit,0,10,0,15,1274
0.6,score,0,10,0,15,1275
0.76,score,0,6,0,19,1276
0.76,score,0,6,0,19,1277
0.6,fit,0,10,0,15,1278
0.6,score,0,10,0,15,1279
0.64,fit,0,9,0,16,1280
0.64,score,0,9,0,16,1281
0.72,score,0,7,0,18,1282
0.76,score,0,6,0,19,1283
0.6,fit,0,10,0,15,1284
0.6,score,0,10,0,15,1285
0.52,fit,0,12,0,13,1286
0.52,score,0,12,0,13,1287
0.68,fit,0,8,0,17,1288
0.68,score,0,8,0,17,1289
0.88,score,0,3,0,22,1290
0.48,fit,0,13,0,12,1291
0.48,score,0,13,0,12,1292
0.68,fit,0,8,0,17,1293
0.68,score,0,8,0,17,1294
0.6,fit,0,10,0,15,1295
0.6,score,0,10,0,15,1296
0.68,fit,0,8,0,17,1297
0.68,score,0,8,0,17,1298
0.84,score,0,4,0,21,1299
0.84,score,0,4,0,21,1300
0.68,fit,0,8,0,17,1301
0.68,score,0,8,0,17,1302
0.64,fit,0,9,0,16,1303
0.64,score,0,9,0,16,1304
0.6,fit,0,10,0,15,1305
0.6,score,0,10,0,15,1306
0.76,score,0,6,0,19,1307
0.68,fit,0,8,0,17,1308
0.68,score,0,8,0,17,1309
0.72,score,0,7,0,18,1310
0.64,fit,0,9,0,16,1311
0.64,score,0,9,0,16,1312
0.76,score,0,6,0,19,1313
0.72,score,0,7,0,18,1314
0.72,score,0,7,0,18,1315
0.72,score,0,7,0,18,1316
0.76,score,0,6,0,19,1317
0.68,fit,0,8,0,17,1318
0.68,score,0,8,0,17,1319
0.6,fit,0,10,0,15,1320
0.6,score,0,10,0,15,1321
0.8,score,0,5,0,20,1322
0.68,fit,0,8,0,17,1323
0.68,score,0,8,0,17,1324
0.76,score,0,6,0,19,1325
0.68,fit,0,8,0,17,1326
0.68,score,0,8,0,17,1327
0.72,score,0,7,0,18,1328
0.72,score,0,7,0,18,1329
0.68,fit,0,8,0,17,1330
0.68,score,0,8,0,17,1331
0.72,score,0,7,0,18,1332
0.64,fit,0,9,0,16,1333
0.64,score,0,9,0,16,1334
0.68,fit,0,8,0,17,1335
0.68,score,0,8,0,17,1336
0.64,fit,0,9,0,16,1337
0.64,score,0,9,0,16,1338
0.72,score,0,7,0,18,1339
0.76,score,0,6,0,19,1340
0.48,fit,0,13,0,12,1341
0.48,score,0,13,0,12,1342
0.64,fit,0,9,0,16,1343
0.64,score,0,9,0,16,1344
0.64,fit,0,9,0,16,1345
0.64,score,0,9,0,16,1346
0.72,score,0,7,0,18,1347
0.76,score,0,6,0,19,1348
0.56,fit,0,11,0,14,1349
0.56,score,0,11,0,14,1350
0.68,fit,0,8,0,17,1351
0.68,score,0,8,0,17,1352
0.76,score,0,6,0,19,1353
0.72,score,0,7,0,18,1354
0.56,fit,0,11,0,14,1355
0.56,score,0,11,0,14,1356
0.64,fit,0,9,0,16,1357
0.64,score,0,9,0,16,1358
0.68,fit,0,8,0,17,1359
0.68,score,0,8,0,17,1360
0.64,fit,0,9,0,16,1361
0.64,score,0,9,0,16,1362
0.52,fit,0,12,0,13,1363
0.52,score,0,12,0,13,1364
0.72,score,0,7,0,18,1365
0.52,fit,0,12,0,13,1366
0.52,score,0,12,0,13,1367
0.64,fit,0,9,0,16,1368
0.64,score,0,9,0,16,1369
0.76,score,0,6,0,19,1370
0.84,score,0,4,0,21,1371
0.68,fit,0,8,0,17,1372
0.68,score,0,8,0,17,1373
0.68,fit,0,8,0,17,1374
0.68,score,0,8,0,17,1375
0.64,fit,0,9,0,16,1376
0.64,score,0,9,0,16,1377
0.6,fit,0,10,0,15,1378
0.6,score,0,10,0,15,1379
0.6,fit,0,10,0,15,1380
0.6,score,0,10,0,15,1381
0.68,fit,0,8,0,17,1382
0.68,score,0,8,0,17,1383
0.64,fit,0,9,0,16,1384
0.64,score,0,9,0,16,1385
0.52,fit,0,12,0,13,1386
0.52,score,0,12,0,13,1387
0.72,score,0,7,0,18,1388
0.84,score,0,4,0,21,1389
0.72,score,0,7,0,18,1390
0.76,score,0,6,0,19,1391
0.76,score,0,6,0,19,1392
0.6,fit,0,10,0,15,1393
0.6,score,0,10,0,15,1394
0.76,score,0,6,0,19,1395
0.8,score,0,5,0,20,1396
0.44,fit,0,14,0,11,1397
0.44,score,0,14,0,11,1398
0.72,score,0,7,0,18,1399
0.76,score,0,6,0,19,1400
0.6,fit,0,10,0,15,1401
0.6,score,0,10,0,15,1402
0.68,fit,0,8,0,17,1403
0.68,score,0,8,0,17,1404
0.72,score,0,7,0,18,1405
0.76,score,0,6,0,19,1406
0.72,score,0,7,0,18,1407
0.76,score,0,6,0,19,1408
0.52,fit,0,12,0,13,1409
0.52,score,0,12,0,13,1410
0.72,score,0,7,0,18,1411
0.8,score,0,5,0,20,1412
0.52,fit,0,12,0,13,1413
0.52,score,0,12,0,13,1414
0.68,fit,0,8,0,17,1415
0.68,score,0,8,0,17,1416
0.68,fit,0,8,0,17,1417
0.68,score,0,8,0,17,1418
0.68,fit,0,8,0,17,1419
0.68,score,0,8,0,17,1420
0.68,fit,0,8,0,17,1421
0.68,score,0,8,0,17,1422
0.76,score,0,6,0,19,1423
0.68,fit,0,8,0,17,1424
0.68,score,0,8,0,17,1425
0.8,score,0,5,0,20,1426
0.64,fit,0,9,0,16,1427
0.64,score,0,9,0,16,1428
0.68,fit,0,8,0,17,1429
0.68,score,0,8,0,17,1430
0.64,fit,0,9,0,16,1431
0.64,score,0,9,0,16,1432
0.68,fit,0,8,0,17,1433
0.68,score,0,8,0,17,1434
0.76,score,0,6,0,19,1435
0.72,score,0,7,0,18,1436
0.76,score,0,6,0,19,1437
0.64,fit,0,9,0,16,1438
0.64,score,0,9,0,16,1439
0.56,fit,0,11,0,14,1440
0.56,score,0,11,0,14,1441
0.56,fit,0,11,0,14,1442
0.56,score,0,11,0,14,1443
0.72,score,0,7,0,18,1444
0.72,score,0,7,0,18,1445
0.64,fit,0,9,0,16,1446
0.64,score,0,9,0,16,1447
0.72,score,0,7,0,18,1448
0.8,score,0,5,0,20,1449
0.64,fit,0,9,0,16,1450
0.64,score,0,9,0,16,1451
0.8,score,0,5,0,20,1452
0.8,score,0,5,0,20,1453
0.8,score,0,5,0,20,1454
0.56,fit,0,11,0,14,1455
0.56,score,0,11,0,14,1456
0.72,score,0,7,0,18,1457
0.76,score,0,6,0,19,1458
0.76,score,0,6,0,19,1459
0.64,fit,0,9,0,16,1460
0.64,score,0,9,0,16,1461
0.56,fit,0,11,0,14,1462
0.56,score,0,11,0,14,1463
0.68,fit,0,8,0,17,1464
0.68,score,0,8,0,17,1465
0.68,fit,0,8,0,17,1466
0.68,score,0,8,0,17,1467
0.8,score,0,5,0,20,1468
0.48,fit,0,13,0,12,1469
0.48,score,0,13,0,12,1470
0.64,fit,0,9,0,16,1471
0.64,score,0,9,0,16,1472
0.56,fit,0,11,0,14,1473
0.56,score,0,11,0,14,1474
0.68,fit,0,8,0,17,1475
0.68,score,0,8,0,17,1476
0.84,score,0,4,0,21,1477
0.72,score,0,7,0,18,1478
0.68,fit,0,8,0,17,1479
0.68,score,0,8,0,17,1480
0.76,score,0,6,0,19,1481
0.64,fit,0,9,0,16,1482
0.64,score,0,9,0,16,1483
0.68,fit,0,8,0,17,1484
0.68,score,0,8,0,17,1485
0.56,fit,0,11,0,14,1486
0.56,score,0,11,0,14,1487
0.84,score,0,4,0,21,1488
0.8,score,0,5,0,20,1489
0.72,score,0,7,0,18,1490
0.6,fit,0,10,0,15,1491
0.6,score,0,10,0,15,1492
0.68,fit,0,8,0,17,1493
0.68,score,0,8,0,17,1494
0.56,fit,0,11,0,14,1495
0.56,score,0,11,0,14,1496
0.72,score,0,7,0,18,1497
0.56,fit,0,11,0,14,1498
0.56,score,0,11,0,14,1499
0.76,score,0,6,0,19,1500
0.76,score,0,6,0,19,1501
0.72,score,0,7,0,18,1502
0.8,score,0,5,0,20,1503
0.76,score,0,6,0,19,1504
0.56,fit,0,11,0,14,1505
0.56,score,0,11,0,14,1506
0.64,fit,0,9,0,16,1507
0.64,score,0,9,0,16,1508
0.72,score,0,7,0,18,1509
0.8,score,0,5,0,20,1510
0.8,score,0,5,0,20,1511
0.44,fit,0,14,0,11,1512
0.44,score,0,14,0,11,1513
0.68,fit,0,8,0,17,1514
0.68,score,0,8,0,17,1515
0.68,fit,0,8,0,17,1516
0.68,score,0,8,0,17,1517
0.68,fit,0,8,0,17,1518
